hip,magnitude,ra_degrees,dec_degrees,parallax_mas,ra_mas_per_year,dec_mas_per_year,ra_hours,epoch_year,x,y
365,6.11,1.15248379,42.09256148,1.94,-11.94,-12.73,0.07683225266666667,1991.25,0.35958833664490275,0.8045216005370756
377,5.59,1.17188841,-71.43685835,5.7,30.0,-13.62,0.078125894,1991.25,1.7903594611196882,-4.049945124217645
379,5.68,1.17432297,67.16638761,10.3,95.58,23.8,0.078288198,1991.25,0.14045114053346672,0.5535450826026094
394,6.09,1.22172791,34.65955259,27.18,769.11,100.49,0.08144852733333334,1991.25,0.44744119654879794,0.8890243591851491
399,6.25,1.23302998,26.64879958,5.34,112.32,-14.52,0.08220199866666666,1991.25,0.5590831340621706,0.9878239339046253
410,6.47,1.25472644,27.67479979,7.63,83.36,-6.57,0.08364842933333333,1991.25,0.5438457353234744,0.9744131117660543
417,6.32,1.26581912,-0.50290553,6.95,44.86,-53.47,0.08438794133333333,1991.25,1.179846730323583,1.385844780038923
418,5.8,1.27555231,61.31396468,4.5,14.29,2.24,0.08503682066666667,1991.25,0.18432360697962838,0.60762796549047
443,4.61,1.33394073,-5.70783255,25.38,-8.29,88.19,0.08892938199999999,1991.25,1.3755421083687418,1.466796721799724
476,5.55,1.42473238,13.39628227,8.75,42.59,-6.51,0.09498215866666666,1991.25,0.8034511110835136,1.16642365039519
518,5.98,1.56474395,58.43668966,49.3,247.36,17.77,0.10431626333333334,1991.25,0.20863970933155918,0.6339025640400524
522,5.7,1.5777634,-49.07509405,39.0,575.21,-39.94,0.10518422666666667,1991.25,5.2220302414799145,-0.7918242371894906
531,5.57,1.61052855,64.19616859,3.32,9.7,0.01,0.10736857,1991.25,0.16377212419924736,0.5795137889360168
544,6.07,1.65221045,29.02193518,72.98,379.94,-178.34,0.11014736333333335,1991.25,0.5284174852099718,0.9523683334131464
560,6.19,1.70843563,-23.10742543,25.59,97.3,-47.09,0.11389570866666668,1991.25,2.407329282575837,1.6308934913901063
602,6.2,1.82613856,-17.38703103,6.24,-10.77,17.02,0.12174257066666666,1991.25,1.988323358873735,1.596916780066289
635,6.43,1.93373158,-2.54868621,6.69,30.12,2.77,0.12891543866666666,1991.25,1.2624720789649506,1.3944739114390752
636,5.93,1.94523194,-22.50847542,12.45,70.1,-34.71,0.12968212933333334,1991.25,2.3585737009185324,1.6134290174087231
655,5.67,2.01465535,-33.52933371,10.02,-42.75,3.15,0.13431035666666666,1991.25,3.455367866928744,1.3839930425304101
664,6.18,2.05038298,-2.44769895,3.25,7.25,-4.87,0.13669219866666668,1991.25,1.2605617300364327,1.388688534485739
671,5.99,2.07313617,-8.82402541,9.79,-34.13,-35.67,0.138209078,1991.25,1.5220801937272286,1.4815532277361052
677,2.07,2.09653333,29.09082805,33.6,135.68,-162.95,0.13976888866666667,1991.25,0.5321796018035118,0.9458710441097461
695,6.41,2.13694986,63.20404897,2.17,-9.43,-3.52,0.142463324,1991.25,0.17345548065020347,0.5868883311684223
696,6.11,2.13953227,-17.57804019,2.42,14.92,-47.27,0.14263548466666667,1991.25,2.0032059540250557,1.579073090976394
699,6.21,2.17092314,36.62742794,30.26,-114.72,-124.6,0.14472820933333336,1991.25,0.4317253291443146,0.8565794616236925
716,6.24,2.21695394,25.46285169,7.78,104.61,54.77,0.14779692933333333,1991.25,0.5888269685237715,0.9891019913454681
728,6.47,2.25065511,28.24755645,8.65,5.9,-5.62,0.150043674,1991.25,0.5462660083235618,0.9541588727731669
729,5.57,2.2597423,18.21202529,11.17,140.93,-25.57,0.15064948666666667,1991.25,0.7161896400687274,1.0825925871496054
730,6.32,2.25978189,-54.00196301,7.0,46.45,13.08,0.15065212600000003,1991.25,5.018674497690703,-2.054306510558371
746,2.28,2.29204036,59.15021814,59.89,523.39,-180.42,0.15280269066666669,1991.25,0.20637935652372766,0.6240279446455121
760,6.01,2.33262025,79.71464113,8.56,106.17,-39.37,0.15550801666666667,1991.25,0.06020699781264025,0.441495569197976
761,5.42,2.3375862,-27.9879039,14.57,72.57,-9.99,0.15583908,1991.25,2.842975466940563,1.5361204329695115
765,3.88,2.35224949,-45.74698836,23.28,122.15,-180.13,0.15681663266666668,1991.25,4.885054949087949,-0.07949314529374037
798,6.34,2.46706528,-62.29683686,7.37,17.32,17.5,0.16447101866666666,1991.25,3.668006178881335,-3.6734636758705332
813,5.54,2.50910252,11.14580908,10.04,29.73,1.64,0.16727350133333332,1991.25,0.8695761118716897,1.1747178312144495
814,5.29,2.50945435,-82.22399743,13.45,-21.66,-20.39,0.16729695666666666,1991.25,0.47203173757643574,-3.33497304184393
840,5.84,2.57853868,-5.24851713,18.18,34.98,-29.01,0.17190257866666667,1991.25,1.3754205695269064,1.4096004194908915
841,5.01,2.58017518,46.07227117,3.24,4.51,0.21,0.17201167866666667,1991.25,0.32842388682045426,0.7511580235942685
873,5.84,2.67810574,-12.57980381,15.35,149.39,-38.22,0.17854038266666666,1991.25,1.7150115029889863,1.4999615405355808
910,4.89,2.81628415,-15.46732287,52.94,-84.2,-269.31,0.18775227666666666,1991.25,1.8777590814684788,1.5214146261954915
930,5.41,2.8934043,-27.7997782,5.61,4.61,17.09,0.19289362,1991.25,2.815547816245284,1.49211352633986
950,5.24,2.93286698,-35.13339606,45.85,169.01,113.75,0.19552446533333334,1991.25,3.6023117678741823,1.2014688659710715
967,6.18,2.99596734,48.15237121,5.93,60.54,10.39,0.199731156,1991.25,0.3101505638146786,0.7271201347190042
983,5.29,3.04145374,-17.93821766,5.33,60.48,-24.69,0.20276358266666666,1991.25,2.03227520285771,1.5256555042871944
1009,6.5,3.14201623,44.70724772,6.3,98.84,-21.64,0.20946774866666665,1991.25,0.346832655901064,0.7610595362031651
1067,2.83,3.30895828,15.18361593,9.79,4.7,-8.24,0.22059721866666668,1991.25,0.7904283316529999,1.1025904810669307
1074,5.78,3.3314522,-84.99402068,4.0,10.97,17.4,0.22209681333333334,1991.25,0.27458334157146563,-3.1355771268096944
1076,6.24,3.34972158,26.98762497,8.08,-15.68,-32.71,0.22331477200000002,1991.25,0.5772026486240074,0.9544796701339305
1086,5.71,3.37889713,41.03572671,28.57,-122.76,-146.91,0.22525980866666667,1991.25,0.3893971656049602,0.7972884457122188
1096,5.94,3.42591849,-26.02215399,3.22,37.59,-78.73,0.228394566,1991.25,2.6451141397335274,1.477331463785695
1099,6.14,3.4349148,-26.28498303,4.23,-3.21,9.89,0.22899432,1991.25,2.6681796930842316,1.472955076055669
1123,6.22,3.50952703,33.20608481,11.13,-7.7,-18.77,0.23396846866666668,1991.25,0.4883993445882718,0.8808556733610367
1158,5.13,3.61496786,-7.78053784,5.21,61.01,2.36,0.24099785733333334,1991.25,1.4950654145953632,1.3995856437799705
1168,4.79,3.65045047,20.2066972,10.01,90.66,1.88,0.24336336466666667,1991.25,0.6955794748457452,1.0321212690564432
1170,4.44,3.66013628,-18.93268628,6.62,-27.15,-73.78,0.24400908533333335,1991.25,2.1000254056856362,1.4911477532176158
1191,5.77,3.72708897,-9.56955053,9.4,22.64,-8.45,0.24847259800000002,1991.25,1.577108847783685,1.4152565205336223
1193,6.25,3.73279426,22.28425185,9.18,45.06,-11.0,0.24885295066666666,1991.25,0.6591387955380867,1.0052284505280082
1195,6.17,3.74253202,-34.90419374,4.41,76.54,-11.99,0.24950213466666668,1991.25,3.5334985497837885,1.1397601409721072
1196,6.02,3.7449237,8.8210228,12.47,97.67,-24.96,0.24966158000000002,1991.25,0.9429175491461973,1.1768708498426237
1208,6.34,3.77886512,31.53573771,2.47,33.23,-5.37,0.2519243413333333,1991.25,0.5140704424669216,0.8964252550249958
1215,6.35,3.79397762,27.28347715,7.92,14.69,-15.37,0.25293184133333335,1991.25,0.5772419461692861,0.9448479865640115
1269,6.43,3.97863172,61.00019736,5.76,-20.94,-10.28,0.2652421146666667,1991.25,0.1988787585932866,0.6000699336602426
1268,6.49,3.97890167,-75.91160944,4.63,-17.82,-2.41,0.2652601113333333,1991.25,1.1503507199414635,-3.7149132335409423
1288,5.66,4.0366068,-31.44632821,7.64,117.87,-27.11,0.26910712000000003,1991.25,3.1488285260306497,1.2885159963653476
1296,6.35,4.05785281,76.95076267,5.28,19.77,-3.13,0.2705235206666667,1991.25,0.08091164402492977,0.46236083403839706
1302,6.12,4.08958566,43.59510616,10.75,35.61,-23.43,0.272639044,1991.25,0.3658752194524603,0.7649796556406105
1319,6.12,4.14190528,8.24018997,7.38,-28.01,-14.69,0.2761270186666666,1991.25,0.9629029875726021,1.1744794287733837
1331,6.5,4.1764482,-20.21005714,5.33,-6.96,-1.53,0.27842988,1991.25,2.1872114284230384,1.4596264593610935
1354,5.74,4.23771177,61.53319397,5.08,-6.0,-3.46,0.282514118,1991.25,0.1955965481830016,0.5942681427266612
1366,4.61,4.27306518,38.68167915,12.88,-50.01,-17.9,0.284871012,1991.25,0.4245435007626586,0.8137874837139316
1372,5.86,4.28766746,47.94741495,3.42,4.05,-3.97,0.28584449733333334,1991.25,0.32076354574010224,0.7203816039283111
1402,6.46,4.38621007,-19.05108585,20.47,20.45,-2.36,0.29241400466666667,1991.25,2.1091515571176167,1.44593574182085
1415,6.11,4.42944015,51.43309422,0.57,-4.19,-1.62,0.29529601,1991.25,0.28682873996861374,0.6860349407049475
1421,6.19,4.4485222,1.68870485,9.89,90.04,9.15,0.2965681466666667,1991.25,1.153692365542224,1.2501856752233935
1465,6.07,4.57193855,11.20628336,7.28,-32.75,-28.6,0.3047959033333333,1991.25,0.8950469850830284,1.1261828110474228
1473,4.51,4.58210555,36.7853273,23.11,-66.51,-42.48,0.3054737033333333,1991.25,0.45080633650497987,0.8305585562690143
1493,5.88,4.65924059,31.51723388,6.0,58.09,-2.91,0.3106160393333333,1991.25,0.522633668354759,0.8859704490696598
1499,6.47,4.67342336,-8.05265094,42.67,417.66,-144.2,0.31156155733333335,1991.25,1.5186757999986868,1.356780742401289
1501,6.1,4.67562512,43.79114781,4.71,23.31,-2.72,0.31170834133333336,1991.25,0.36793337450142466,0.7583033365595591
1502,6.33,4.67717473,-43.2355705,8.56,50.23,-0.06,0.31181164866666666,1991.25,4.367887554132732,0.198958671182106
1562,3.56,4.85701265,-8.82382948,11.26,-14.37,-37.84,0.3238008433333333,1991.25,1.5546319391828045,1.356509891239007
1575,6.35,4.92324681,40.72950687,6.03,-25.3,-19.0,0.328216454,1991.25,0.40499229723483215,0.7867804005502153
1599,4.23,5.00797581,-64.8776232,116.38,1707.56,1165.36,0.333865054,1991.25,3.034324235375326,-3.686240556444911
1630,5.89,5.10163324,30.93561514,5.6,15.27,-0.64,0.34010888266666667,1991.25,0.5351103576342147,0.8868137584662612
1639,6.46,5.12884068,48.96864118,3.43,8.08,-3.43,0.34192271199999996,1991.25,0.31563118961645575,0.7048690157489532
1645,5.38,5.14943435,8.19024803,8.26,-4.5,9.59,0.34329562333333336,1991.25,0.976732486136236,1.1493622626945594
1647,5.5,5.16267858,-69.62491154,10.65,-4.01,-0.64,0.34417857199999996,1991.25,2.1366463840232703,-3.846552915683677
1657,5.79,5.18974442,32.91122853,5.05,-29.44,-17.29,0.34598296133333334,1991.25,0.5077706024945794,0.8646831629119066
1686,5.16,5.28010785,37.96869954,20.42,58.32,-39.65,0.35200719,1991.25,0.4415259511668806,0.8113179685154627
1706,5.96,5.3697616,-77.42685699,4.68,14.23,-6.44,0.3579841066666667,1991.25,0.9803068389048901,-3.5929403322750835
1708,5.18,5.37990144,-28.98129509,10.5,32.77,-71.48,0.35866009600000004,1991.25,2.872660824282637,1.2605035268759242
1728,5.61,5.44264511,-20.05799253,4.21,62.63,-12.77,0.36284300733333336,1991.25,2.1750256132741925,1.3792513057861149
1772,6.25,5.6060221,13.48243411,5.98,63.78,22.35,0.37373480666666664,1991.25,0.8549423518810386,1.0754226825694881
1803,6.39,5.71480399,-12.20958506,49.05,394.27,60.45,0.38098693266666667,1991.25,1.7218770873938183,1.3442008418707827
1821,6.43,5.76813086,-15.94261714,3.23,76.78,25.04,0.38454205733333335,1991.25,1.9214426933508286,1.3590462139001465
1921,5.58,6.06518443,52.01992467,2.38,13.7,-4.4,0.4043456286666667,1991.25,0.29045544550329444,0.6706868255957245
1939,6.08,6.12362201,-2.2189614,6.03,-34.51,-42.42,0.40824146733333333,1991.25,1.3039447105753437,1.2392822423575425
1948,6.48,6.15894159,14.31552048,6.09,15.07,-2.6,0.410596106,1991.25,0.8426984794693309,1.0539925132626635
1960,5.38,6.19786908,61.83106347,4.27,13.67,-2.45,0.413191272,1991.25,0.2012188002306976,0.5838797050312259
1982,5.72,6.276607,53.04678501,6.17,25.8,0.3,0.4184404666666667,1991.25,0.28153876569229397,0.6601952580415843
2006,5.77,6.35090309,1.93972374,5.5,-14.33,-12.89,0.42339353933333335,1991.25,1.1681109247773707,1.1876620824085253
2021,2.82,6.41334183,-77.25503511,133.78,2220.12,324.37,0.42755612200000004,1991.25,1.012738615734672,-3.574639982603921
2072,3.93,6.55048418,-43.67990933,42.51,106.14,32.83,0.4366989453333333,1991.25,4.208749574126386,0.01634886337015211
2081,2.4,6.57028075,-42.30512197,42.14,232.76,-353.64,0.4380187166666667,1991.25,4.091869031624961,0.20134283871144978
2086,6.24,6.59057887,-18.69360316,4.3,21.65,-12.07,0.43937192466666664,1991.25,2.0849095288733133,1.3132941315908164
2100,6.16,6.65572204,-0.04953631,6.71,69.63,1.49,0.44371480266666663,1991.25,1.2351148971737647,1.1987853447441725
2159,5.99,6.81119663,-25.54713325,4.86,32.93,-15.26,0.4540797753333334,1991.25,2.557041543124043,1.2342703537195308
2178,6.44,6.87922939,16.02545897,7.7,89.8,9.88,0.4586152926666667,1991.25,0.8137366835341177,1.020233717307151
2210,4.86,6.98213606,-33.0070446,5.95,-20.48,-50.39,0.46547573733333336,1991.25,3.1870373955268874,0.9743109125583672
2213,6.4,6.99366564,19.51408099,6.12,-22.3,-17.33,0.46624437599999996,1991.25,0.7448146062699792,0.9807533182845511
2219,5.01,7.01185234,17.89307501,6.65,114.91,20.48,0.46745682266666666,1991.25,0.776814758052135,0.9976263621490862
2224,6.05,7.05288647,16.44510093,2.93,18.37,-14.57,0.4701924313333333,1991.25,0.806763720580938,1.0122552418207278
2225,5.18,7.05660466,44.39448925,12.32,84.1,-15.33,0.47044031066666664,1991.25,0.3774637783820783,0.7332296228903872
2235,6.05,7.08346734,10.1903414,27.51,32.79,-203.14,0.47223115600000004,1991.25,0.9481826398108983,1.0784951943966345
2237,6.44,7.0882067,-20.33477667,31.01,-118.11,-112.69,0.4725471133333333,1991.25,2.186417909646997,1.2769157286628712
2240,5.42,7.11007309,-39.91490183,7.86,135.95,-41.36,0.4740048726666667,1991.25,3.8298468281452296,0.4414204847425307
2256,6.26,7.1790872,-50.53284634,8.58,159.44,-5.33,0.4786058133333333,1991.25,4.453037973340508,-1.18015713608946
2270,6.28,7.2361047,36.89970105,7.03,-4.42,-2.76,0.48240698000000004,1991.25,0.4706064370700744,0.8018555071070175
2337,6.15,7.46586901,-14.86402653,23.62,147.08,-33.98,0.49772460066666663,1991.25,1.8654122957592667,1.2668427825265145
2353,5.72,7.50980355,-3.95729662,3.82,8.61,-14.51,0.50065357,1991.25,1.379976688645217,1.2052488159851849
2355,5.2,7.53056566,29.75169567,17.62,43.56,-57.18,0.5020377106666667,1991.25,0.5743729750121019,0.8677449554291622
2377,5.94,7.58297373,59.977564,4.54,16.26,-3.94,0.505531582,1991.25,0.22308443588362709,0.5936498595767676
2381,5.17,7.59446346,-23.78771429,18.08,-26.95,13.97,0.506297564,1991.25,2.415405831935185,1.2104310334174497
2383,5.67,7.60822774,-48.21469821,22.19,163.44,-87.3,0.5072151826666667,1991.25,4.356452838582468,-0.7556203905735693
2388,6.18,7.61594916,-40.93962515,7.77,-3.25,16.16,0.507729944,1991.25,3.8797876866671057,0.2969653731878397
2422,6.18,7.72581643,77.01948785,25.37,340.4,-34.36,0.5150544286666666,1991.25,0.08708753918901009,0.4560763063645129
2472,4.76,7.85356695,-48.80356171,18.97,140.74,19.47,0.52357113,1991.25,4.345341977285481,-0.8648033733526908
2474,6.18,7.85500767,66.51962673,4.55,19.38,-3.87,0.523667178,1991.25,0.16803314807522898,0.5389545908890058
2475,5.88,7.85668759,33.58168169,6.98,49.61,-16.26,0.5237791726666666,1991.25,0.520740056536844,0.8265956024530388
2484,4.36,7.88566992,-62.95808549,23.35,82.48,-54.37,0.525711328,1991.25,3.2623070085447643,-3.283287783454611
2487,4.53,7.88898014,-62.96544985,18.95,87.95,-45.79,0.5259320093333334,1991.25,3.260943642355971,-3.283836489894106
2497,5.59,7.92171234,52.83955844,8.29,-55.33,-13.14,0.528114156,1991.25,0.29226217211918915,0.6522091832889946
2505,4.74,7.94299136,54.52232473,9.2,40.78,-14.81,0.5295327573333333,1991.25,0.2757202824181318,0.6377375718548686
2548,5.69,8.09897908,6.95545461,12.36,45.91,3.54,0.5399319386666667,1991.25,1.041311343713065,1.0859064741916622
2568,5.38,8.14750345,20.29443334,12.69,136.81,-48.1,0.5431668966666667,1991.25,0.7410369887749034,0.9520086048083346
2578,5.07,8.18247614,-63.03137868,21.52,86.15,-49.85,0.5454984093333334,1991.25,3.235933885817995,-3.2693223676878755
2583,6.26,8.20454088,28.28022584,6.95,-4.2,6.08,0.5469693919999999,1991.25,0.6030167493190894,0.8728976082952087
2599,4.17,8.24994391,62.93178781,0.79,3.99,-2.1,0.5499962606666667,1991.25,0.1996775704455871,0.5665430653728653
2611,5.93,8.29301467,54.89508062,8.68,70.08,-39.36,0.5528676446666666,1991.25,0.2737879983064625,0.6326169137014905
2628,6.41,8.33001511,70.98184763,6.18,35.38,-1.81,0.5553343406666666,1991.25,0.13366114070871005,0.5020709139796274
2629,6.11,8.34677242,-71.26621472,6.65,73.49,-13.04,0.5564514946666667,1991.25,1.8617111631628809,-3.670821581094684
2661,5.55,8.42108802,-29.55820696,6.56,-27.91,-29.31,0.5614058679999999,1991.25,2.8365899523928446,1.0155438568368125
2663,6.41,8.43270424,-35.00082229,27.63,-60.33,-516.78,0.5621802826666666,1991.25,3.297562514826194,0.7508106103748113
2707,6.47,8.60369264,66.75035211,5.77,23.84,-0.28,0.5735795093333333,1991.25,0.16850335087995671,0.5346603127561026
2711,5.57,8.61506261,-52.37318294,39.03,227.8,38.21,0.5743375073333333,1991.25,4.264187292057403,-1.521711615623443
2734,6.39,8.73086587,13.37126922,8.15,-74.19,-54.54,0.5820577246666667,1991.25,0.8897921400612816,1.0083663127150777
2762,5.2,8.8110039,-3.59275785,47.51,407.68,-36.47,0.58740026,1991.25,1.3765386159249051,1.1548422738852495
2787,5.94,8.88645754,-0.50545908,17.97,143.36,-61.94,0.5924305026666666,1991.25,1.270322158666726,1.1291908401085744
2789,6.04,8.88881583,-54.82174811,12.88,22.48,-51.27,0.592587722,1991.25,4.133922639038437,-1.968428957050404
2802,5.51,8.92139531,-48.00066027,27.61,47.14,-101.4,0.5947596873333333,1991.25,4.200172313850174,-0.7485112574318645
2832,6.32,8.97867189,13.20750244,26.59,-133.16,-179.03,0.5985781259999999,1991.25,0.8957926304125726,1.0044803628425973
2846,6.45,9.01331466,-14.97289122,7.03,-64.72,-59.19,0.600887644,1991.25,1.8712960355753585,1.1885879871939884
2852,6.06,9.02876061,-22.84221094,20.12,-71.44,-50.35,0.601917374,1991.25,2.331840230362772,1.1339623183057876
2854,5.08,9.0345314,54.16845384,6.45,22.98,-1.52,0.6023020933333334,1991.25,0.2845386416339205,0.6344188234754633
2876,5.78,9.11392475,60.32621728,0.97,3.05,-1.1,0.6075949833333334,1991.25,0.22617061810529823,0.5839112755351122
2889,6.43,9.15663761,-65.12442483,5.05,41.88,-8.54,0.6104425073333334,1991.25,2.8567890585318203,-3.3934389135594087
2900,5.14,9.1936292,44.48850971,4.97,-36.7,31.77,0.6129086133333334,1991.25,0.3899403932450958,0.7147524316779351
2903,5.89,9.19713232,15.23175994,3.81,0.91,-14.18,0.6131421546666667,1991.25,0.8530944873379679,0.9807643100139696
2912,4.34,9.22016239,33.71935227,4.97,15.23,-3.56,0.6146774926666667,1991.25,0.5292897107966572,0.8091794106102392
2920,3.69,9.24277921,53.89693161,5.46,17.77,-9.15,0.6161852806666667,1991.25,0.2882634854443667,0.6354299251302428
2926,6.18,9.28000597,24.01424837,9.75,-18.57,-46.04,0.6186670646666667,1991.25,0.6832798714239235,0.8971739252478227
2937,6.4,9.32573293,-54.3938098,6.85,70.07,-3.79,0.6217155286666666,1991.25,4.1115504653522725,-1.8769959764307886
2941,5.57,9.33244613,-24.76722545,64.38,1422.09,-17.15,0.6221630753333333,1991.25,2.4569257540166474,1.082785904965093
2942,5.45,9.33844167,35.39951013,3.19,-9.21,-3.57,0.622562778,1991.25,0.5065366241961284,0.7927781221585853
2954,6.43,9.37682692,3.13549746,5.65,90.32,-60.23,0.6251217946666666,1991.25,1.1604168333057872,1.0845084391701925
3031,4.34,9.63958024,29.312369,19.34,-229.41,-254.08,0.6426386826666667,1991.25,0.5984475046150844,0.843479197386708
3056,6.43,9.70310992,-25.10776606,4.47,56.47,-21.72,0.6468739946666666,1991.25,2.473580376903158,1.052846936444426
3083,5.45,9.79119583,49.35459528,2.45,7.93,-2.74,0.6527463886666667,1991.25,0.3385187005855621,0.6692428254786565
3092,3.27,9.83165567,30.86122579,32.19,115.38,-83.05,0.6554437113333333,1991.25,0.5760293870794939,0.8270926425855338
3093,5.88,9.84206107,21.2513739,90.03,-461.07,-370.88,0.6561374046666667,1991.25,0.7380325755882691,0.9131031906985073
3132,6.38,9.94897859,82.4935747,30.95,-113.67,77.23,0.6632652393333333,1991.25,0.05108603222548052,0.41170671647173435
3137,6.0,9.96631161,-44.79633326,10.75,42.69,16.74,0.664420774,1991.25,3.945527339939736,-0.3036904125929942
3138,5.36,9.98147468,21.4385644,7.94,28.46,-28.51,0.6654316453333333,1991.25,0.7357076882270875,0.9089870490657984
3170,5.89,10.10273354,-59.45568115,39.26,883.26,443.01,0.6735155693333332,1991.25,3.6142238645049587,-2.681193888622025
3175,6.49,10.11898738,-16.51659767,6.48,41.94,-32.25,0.6745991586666666,1991.25,1.9490716261058947,1.1288655808147001
3179,2.24,10.12661349,56.53740928,14.27,50.36,-32.17,0.675107566,1991.25,0.26617477509688003,0.6091310699673339
3185,6.14,10.13501584,-23.80399309,35.02,635.49,-363.28,0.6756677226666666,1991.25,2.3786214789800293,1.0517732107961062
3193,5.9,10.17658814,-4.35180551,5.66,-15.29,-14.48,0.6784392093333333,1991.25,1.4125225355246673,1.1099618643683413
3231,5.3,10.27998074,39.45867141,9.47,-14.37,-3.02,0.6853320493333332,1991.25,0.45871445614549583,0.7476317976791341
3245,4.59,10.33156671,-46.08500934,13.19,-28.92,1.04,0.688771114,1991.25,3.9765438554334374,-0.4944665836792482
3269,6.06,10.39989696,24.62906534,7.06,104.68,-23.4,0.693326464,1991.25,0.6817428080148488,0.8738306109096805
3277,5.72,10.44292464,-56.50145475,15.29,90.15,57.28,0.6961949759999999,1991.25,3.8679365095752556,-2.2011325994610544
3299,5.83,10.5143156,66.14761311,6.48,-9.79,-8.55,0.7009543733333333,1991.25,0.17952431447223793,0.5328865297351018
3300,4.8,10.51618425,50.51254151,2.94,12.32,-6.48,0.70107895,1991.25,0.32979147091876065,0.6547873768987693
3330,5.38,10.61790472,-65.46813002,24.59,54.11,41.12,0.7078603146666667,1991.25,2.7554976768653976,-3.323274764662518
3334,6.18,10.62920567,58.75343124,3.21,29.43,-8.47,0.7086137113333333,1991.25,0.2468999947157365,0.5891599214336888
3352,5.99,10.67349903,-60.26268184,13.73,263.68,-51.74,0.711566602,1991.25,3.4795456113137067,-2.7617105651252842
3356,6.05,10.67870812,-38.46346745,7.55,2.49,-6.25,0.7119138746666667,1991.25,3.4501470224581845,0.3452994346506862
3405,4.36,10.83851683,-57.46309763,13.57,-5.16,15.5,0.7225677886666666,1991.25,3.7554197870529853,-2.3389749930233985
3414,4.95,10.8670447,47.02463657,18.71,-24.52,-37.16,0.7244696466666666,1991.25,0.37031423154119053,0.6802049643220506
3419,2.04,10.89678452,-17.9866841,34.04,232.79,32.71,0.7264523013333334,1991.25,2.0233289157812133,1.0804754422022327
3436,6.01,10.9587023,-12.01130744,18.76,-0.84,-207.83,0.7305801533333334,1991.25,1.7267931622762245,1.0992768278743508
3455,4.77,11.04752272,-10.60927365,15.54,-6.96,-113.88,0.7365015146666667,1991.25,1.664654215640895,1.0952867425137998
3456,5.9,11.04964742,-38.42197898,8.76,247.02,120.68,0.7366431613333333,1991.25,3.4226753072521134,0.32680509198283797
3478,5.66,11.10927611,47.863963,4.29,-39.77,8.54,0.7406184073333333,1991.25,0.3620866665030982,0.67164420350126
3489,6.06,11.13134786,-62.49760602,11.89,103.16,6.29,0.7420898573333333,1991.25,3.166874742438194,-3.0111709151539063
3504,4.48,11.18125882,48.28438262,3.6,17.79,-7.62,0.7454172546666666,1991.25,0.35773263403655486,0.6677712922744693
3505,5.22,11.18515547,-22.00633247,35.92,-66.07,81.15,0.7456770313333333,1991.25,2.250017476255509,1.0207125505097072
3521,5.94,11.23801546,-42.67632489,15.01,-89.06,-96.11,0.7492010306666667,1991.25,3.7054852106786487,-0.09829679156314872
3527,6.15,11.24883557,-53.71490037,22.09,223.4,2.2,0.7499223713333334,1991.25,3.9453820058548725,-1.7108975187676352
3544,5.41,11.32168124,55.2214087,9.28,-28.35,-5.34,0.7547787493333333,1991.25,0.28449679095924807,0.6127451959926586
3552,6.15,11.35043331,-4.6292514,2.93,37.13,37.65,0.756695554,1991.25,1.428040000781561,1.0686552699335072
3559,6.15,11.36961318,-12.88030968,31.39,-32.25,-205.68,0.757974212,1991.25,1.7660602012064337,1.0799909365772786
3572,5.64,11.4129637,74.9881262,11.24,-14.93,-21.86,0.7608642466666667,1991.25,0.10909968366861529,0.4646932803292594
3576,6.47,11.42375052,-16.42420509,11.38,12.04,-6.07,0.761583368,1991.25,1.9378606454654883,1.0643621490670025
3583,5.8,11.43930832,-47.55217573,66.92,183.96,78.36,0.7626205546666667,1991.25,3.9250099974451373,-0.7339776955193738
3604,6.03,11.54499561,44.8615082,7.21,17.64,-4.56,0.769666374,1991.25,0.39930917001079613,0.6919260112363882
3607,5.49,11.54845521,-22.52206718,9.78,197.14,-12.25,0.769897014,1991.25,2.275779912653577,0.9923190250596868
3632,5.36,11.63740001,15.47561194,5.55,-29.45,-44.22,0.7758266673333334,1991.25,0.8681584718279436,0.9281282947588858
3641,6.39,11.65929285,69.32537127,24.65,166.87,15.31,0.77728619,1991.25,0.15570250650226908,0.5054719787666458
3649,6.41,11.6769419,59.57454122,-0.17,-5.89,-0.88,0.7784627933333332,1991.25,0.24316560371998058,0.5777657622584663
3675,5.51,11.75594336,11.97393464,12.45,53.83,-35.12,0.7837295573333333,1991.25,0.9472177298410568,0.9527106348207026
3685,6.11,11.80650093,19.57868622,9.35,107.75,6.66,0.787100062,1991.25,0.7856440814505163,0.8921889967841691
3693,4.08,11.83495908,24.26737703,17.98,-101.23,-81.89,0.788997272,1991.25,0.6990422249923204,0.8540277324930096
3697,5.98,11.84843074,6.74098135,7.16,14.42,-10.26,0.7898953826666666,1991.25,1.0778992049659102,0.9884170637236723
3717,5.7,11.93000731,-18.06142264,8.11,30.18,34.4,0.7953338206666667,1991.25,2.019369634412176,1.027345159116603
3721,5.42,11.94174879,74.84758739,4.06,15.03,-5.94,0.796116586,1991.25,0.11120640575080167,0.464625396884577
3741,5.57,12.00437854,-21.72247464,6.72,24.99,-7.23,0.8002919026666666,1991.25,2.2216970439639128,0.9800231190866406
3750,5.86,12.03698124,72.67445774,14.65,133.71,9.87,0.802465416,1991.25,0.12886518466080804,0.480086567709424
